"Date","Price","Open","High","Low","Change %"
"Aug 26, 2020","2.185","1.929","2.185","1.929","2.34%"
"Aug 25, 2020","2.135","1.920","2.135","1.920","1.43%"
"Aug 24, 2020","2.105","1.922","2.105","1.920","-0.82%"
"Aug 22, 2020","2.122","2.122","2.122","2.122","10.43%"
"Aug 21, 2020","1.922","1.922","1.922","1.922","0.00%"
"Aug 20, 2020","1.922","1.905","1.922","1.905","0.89%"
"Aug 19, 2020","1.905","1.895","1.905","1.895","0.53%"
"Aug 18, 2020","1.895","1.911","1.911","1.895","-11.03%"
"Aug 17, 2020","2.130","1.909","2.130","1.909","0.95%"
"Aug 14, 2020","2.110","1.915","2.110","1.909","0.48%"
"Aug 13, 2020","2.100","1.905","2.100","1.900","2.19%"
"Aug 12, 2020","2.055","1.900","2.055","1.900","2.24%"
"Aug 11, 2020","2.010","1.900","2.010","1.900","-0.74%"
"Aug 10, 2020","2.025","1.903","2.025","1.900","0.75%"
"Aug 07, 2020","2.010","1.898","2.010","1.898","1.01%"
"Aug 06, 2020","1.990","1.987","1.990","1.898","-6.13%"
"Aug 05, 2020","2.120","1.970","2.120","1.970","1.68%"
"Aug 04, 2020","2.085","1.947","2.085","1.947","1.21%"
"Aug 03, 2020","2.060","1.963","2.060","1.947","-0.96%"
"Jul 31, 2020","2.080","1.966","2.080","1.963","0.48%"
"Jul 30, 2020","2.070","1.974","2.070","1.974","-1.19%"
"Jul 29, 2020","2.095","1.984","2.095","1.974","-0.71%"
"Jul 28, 2020","2.110","1.981","2.110","1.981","0.48%"
"Jul 27, 2020","2.100","2.001","2.100","1.981","4.95%"
"Jul 24, 2020","2.001","2.070","2.070","2.001","-3.33%"
"Jul 23, 2020","2.070","2.072","2.072","2.070","-0.10%"
"Jul 22, 2020","2.072","2.085","2.085","2.072","-0.62%"
"Jul 21, 2020","2.085","2.085","2.085","2.085","0.72%"
"Jul 20, 2020","2.070","2.060","2.070","2.060","-6.33%"
"Jul 17, 2020","2.210","2.073","2.210","2.060","6.61%"
"Jul 16, 2020","2.073","2.074","2.074","2.073","-0.05%"
"Jul 15, 2020","2.074","2.077","2.175","2.074","-0.14%"
"Jul 14, 2020","2.077","2.085","2.085","2.077","-0.38%"
"Jul 13, 2020","2.085","2.095","2.095","2.085","-0.48%"
"Jul 10, 2020","2.095","2.127","2.127","2.095","-1.50%"
"Jul 09, 2020","2.127","2.125","2.127","2.125","0.09%"
"Jul 08, 2020","2.125","2.115","2.125","2.115","0.47%"
"Jul 07, 2020","2.115","2.108","2.115","2.108","0.33%"
"Jul 06, 2020","2.108","2.097","2.108","2.097","-3.74%"
"Jul 03, 2020","2.190","2.092","2.190","2.092","-0.90%"
"Jul 02, 2020","2.210","2.051","2.210","2.051","7.75%"
"Jul 01, 2020","2.051","2.030","2.051","2.030","-0.19%"
"Jun 30, 2020","2.055","2.065","2.065","2.030","-0.48%"
"Jun 29, 2020","2.065","2.085","2.085","2.065","-0.72%"
"Jun 27, 2020","2.080","2.080","2.080","2.080","-0.24%"
"Jun 26, 2020","2.085","2.100","2.100","2.085","-0.71%"
"Jun 25, 2020","2.100","2.095","2.100","2.095","1.20%"
"Jun 24, 2020","2.075","2.085","2.095","2.075","-0.48%"
"Jun 23, 2020","2.085","2.080","2.085","2.080","0.24%"
"Jun 22, 2020","2.080","2.075","2.080","2.075","-23.95%"
"Jun 19, 2020","2.735","2.085","2.085","2.075","10.06%"
"Jun 18, 2020","2.485","2.220","2.485","2.220","7.95%"
"Jun 17, 2020","2.302","2.320","2.320","2.302","-2.87%"
"Jun 16, 2020","2.370","2.360","2.385","2.360","-2.23%"
"Jun 15, 2020","2.424","2.240","2.424","2.240","-2.06%"
"Jun 12, 2020","2.475","2.275","2.475","2.275","-0.76%"
"Jun 10, 2020","2.494","2.520","2.520","2.494","-1.62%"
"Jun 09, 2020","2.535","2.555","2.555","2.535","-1.21%"
"Jun 08, 2020","2.566","2.565","2.566","2.565","-0.74%"
"Jun 05, 2020","2.585","2.580","2.585","2.580","-0.35%"
"Jun 04, 2020","2.594","2.345","2.594","2.345","-0.80%"
"Jun 03, 2020","2.615","2.615","2.615","2.615","-0.98%"
"Jun 02, 2020","2.641","2.656","2.656","2.641","-1.27%"
"Jun 01, 2020","2.675","2.675","2.677","2.675","-0.56%"
"May 29, 2020","2.690","2.690","2.690","2.690","-0.88%"
"May 28, 2020","2.714","2.720","2.720","2.708","-0.59%"
"May 27, 2020","2.730","2.725","2.730","2.725","0.07%"
"May 26, 2020","2.728","2.735","2.742","2.728","-0.94%"
"May 25, 2020","2.754","2.754","2.754","2.754","-0.58%"
"May 22, 2020","2.770","2.770","2.780","2.770","-0.18%"
"May 21, 2020","2.775","2.775","2.775","2.775","-0.72%"
"May 20, 2020","2.795","2.805","2.805","2.794","-0.68%"
"May 19, 2020","2.814","2.806","2.814","2.806","0.14%"
"May 18, 2020","2.810","2.800","2.810","2.800","-0.32%"
"May 15, 2020","2.819","2.805","2.819","2.805","-0.21%"
"May 14, 2020","2.825","2.830","2.830","2.825","-0.14%"
"May 13, 2020","2.829","2.815","2.830","2.815","-0.21%"
"May 12, 2020","2.835","2.800","2.835","2.800","1.18%"
"May 11, 2020","2.802","2.795","2.802","2.795","0.07%"
"May 08, 2020","2.800","2.810","2.810","2.800","-1.51%"
"May 07, 2020","2.843","2.835","2.843","2.835","-6.17%"
"May 06, 2020","3.030","3.020","3.030","3.020","0.10%"
"May 05, 2020","3.027","3.047","3.047","3.027","-2.04%"
"May 04, 2020","3.090","3.125","3.125","3.090","-1.09%"
"Apr 30, 2020","3.124","3.125","3.125","3.101","-0.79%"
"Apr 29, 2020","3.149","3.145","3.149","3.145","-0.35%"
"Apr 28, 2020","3.160","3.180","3.180","3.160","-4.96%"
"Apr 27, 2020","3.325","3.339","3.339","3.325","1.06%"
"Apr 24, 2020","3.290","3.290","3.290","3.290","6.65%"
"Apr 23, 2020","3.085","3.055","3.085","3.055","0.49%"
"Apr 22, 2020","3.070","3.053","3.070","3.053","-4.51%"
"Apr 20, 2020","3.215","3.285","3.285","3.215","-3.16%"
"Apr 17, 2020","3.320","3.319","3.321","3.319","-0.24%"
"Apr 16, 2020","3.328","3.320","3.338","3.320","-0.15%"
"Apr 15, 2020","3.333","3.330","3.333","3.330","6.66%"
"Apr 14, 2020","3.125","3.326","3.327","3.125","-6.41%"
"Apr 13, 2020","3.339","3.340","3.340","3.339","-1.07%"
"Apr 09, 2020","3.375","3.350","3.375","3.350","-0.44%"
"Apr 08, 2020","3.390","3.351","3.390","3.351","0.65%"
"Apr 07, 2020","3.368","3.372","3.372","3.368","-0.65%"
"Apr 06, 2020","3.390","3.360","3.390","3.360","1.47%"
"Apr 03, 2020","3.341","3.349","3.349","3.341","-1.97%"
"Apr 02, 2020","3.408","3.405","3.408","3.395","-0.55%"
"Apr 01, 2020","3.427","3.430","3.430","3.427","0.06%"
"Mar 31, 2020","3.425","3.425","3.425","3.425","0.00%"
"Mar 30, 2020","3.425","3.455","3.455","3.425","-8.91%"
"Mar 27, 2020","3.760","3.760","3.780","3.760","0.40%"
"Mar 26, 2020","3.745","3.740","3.760","3.740","0.27%"
"Mar 25, 2020","3.735","3.726","3.735","3.726","0.27%"
"Mar 24, 2020","3.725","3.713","3.726","3.712","0.05%"
"Mar 23, 2020","3.723","3.746","3.746","3.720","-0.64%"
"Mar 20, 2020","3.747","3.740","3.752","3.740","0.46%"
"Mar 19, 2020","3.730","3.780","3.780","3.730","-0.80%"
"Mar 18, 2020","3.760","3.760","3.810","3.760","-0.92%"
"Mar 17, 2020","3.795","3.810","3.820","3.760","-0.52%"
"Mar 16, 2020","3.815","4.095","4.095","3.810","-7.18%"
"Mar 13, 2020","4.110","4.190","4.190","4.110","-3.41%"
"Mar 12, 2020","4.255","4.150","4.255","4.150","2.53%"
"Mar 11, 2020","4.150","4.061","4.150","4.061","2.09%"
"Mar 10, 2020","4.065","4.081","4.081","4.051","-0.12%"
"Mar 09, 2020","4.070","4.025","4.081","4.025","0.37%"
"Mar 06, 2020","4.055","4.051","4.075","4.051","-0.02%"
"Mar 05, 2020","4.056","4.039","4.056","4.039","0.60%"
"Mar 04, 2020","4.032","4.103","4.103","4.032","-1.66%"
"Mar 03, 2020","4.100","4.178","4.178","4.100","-1.37%"
"Mar 02, 2020","4.157","4.178","4.178","4.153","-0.50%"
"Feb 28, 2020","4.178","4.210","4.210","4.178","-0.52%"
"Feb 27, 2020","4.200","4.210","4.210","4.200","-0.45%"
"Feb 26, 2020","4.219","4.210","4.219","4.210","0.38%"
"Feb 21, 2020","4.203","4.200","4.210","4.200","0.17%"
"Feb 20, 2020","4.196","4.197","4.203","4.196","0.10%"
"Feb 19, 2020","4.192","4.202","4.202","4.192","-0.10%"
"Feb 18, 2020","4.196","4.193","4.196","4.193","-0.10%"
"Feb 17, 2020","4.200","4.185","4.200","4.183","0.21%"
"Feb 14, 2020","4.191","4.187","4.191","4.187","-0.02%"
"Feb 13, 2020","4.192","4.168","4.192","4.168","0.58%"
"Feb 12, 2020","4.168","4.168","4.168","4.167","0.12%"
"Feb 11, 2020","4.163","4.156","4.163","4.156","0.19%"
"Feb 10, 2020","4.155","4.159","4.160","4.155","0.02%"
"Feb 07, 2020","4.154","4.166","4.166","4.154","-0.22%"
"Feb 06, 2020","4.163","4.180","4.180","4.163","-0.43%"
"Feb 05, 2020","4.181","4.195","4.195","4.181","-0.21%"
"Feb 04, 2020","4.190","4.215","4.215","4.190","-0.43%"
"Feb 03, 2020","4.208","4.231","4.231","4.208","-0.59%"
"Jan 31, 2020","4.233","4.230","4.233","4.228","-0.12%"
"Jan 30, 2020","4.238","4.226","4.403","4.218","0.31%"
"Jan 29, 2020","4.225","4.227","4.227","4.216","0.02%"
"Jan 28, 2020","4.224","4.225","4.227","4.224","-0.17%"
"Jan 27, 2020","4.231","4.248","4.248","4.225","-0.45%"
"Jan 24, 2020","4.250","4.264","4.264","4.248","-0.30%"
"Jan 23, 2020","4.263","4.260","4.270","4.260","-0.05%"
"Jan 22, 2020","4.265","4.278","4.280","4.265","-0.26%"
"Jan 21, 2020","4.276","4.290","4.290","4.276","-0.19%"
"Jan 20, 2020","4.284","4.288","4.290","4.284","-0.02%"
"Jan 17, 2020","4.285","4.291","4.291","4.284","-0.16%"
"Jan 16, 2020","4.292","4.283","4.292","4.281","0.42%"
"Jan 15, 2020","4.274","4.295","4.295","4.258","-0.72%"
