"Date","Price","Open","High","Low","Change %"
"Aug 26, 2020","0.169","0.169","0.169","0.169","0.00%"
"Aug 25, 2020","0.169","0.169","0.169","0.169","-7.65%"
"Aug 24, 2020","0.183","0.274","0.274","0.183","-3.68%"
"Aug 21, 2020","0.190","0.278","0.278","0.190","-3.06%"
"Aug 20, 2020","0.196","0.287","0.287","0.196","0.00%"
"Aug 19, 2020","0.196","0.287","0.287","0.196","0.00%"
"Aug 18, 2020","0.196","0.287","0.287","0.196","7.10%"
"Aug 17, 2020","0.183","0.274","0.274","0.183","-3.68%"
"Aug 14, 2020","0.190","0.278","0.278","0.190","-3.06%"
"Aug 13, 2020","0.196","0.274","0.274","0.196","0.00%"
"Aug 12, 2020","0.196","0.274","0.274","0.196","-11.71%"
"Aug 11, 2020","0.222","0.286","0.286","0.222","4.23%"
"Aug 07, 2020","0.213","0.274","0.274","0.213","-4.05%"
"Aug 06, 2020","0.222","0.274","0.274","0.222","-18.98%"
"Aug 05, 2020","0.274","0.274","0.274","0.274","-8.67%"
"Aug 04, 2020","0.300","0.300","0.300","0.300","23.46%"
"Aug 03, 2020","0.243","0.304","0.304","0.243","-2.02%"
"Jul 30, 2020","0.248","0.307","0.307","0.248","0.00%"
"Jul 29, 2020","0.248","0.307","0.307","0.248","0.00%"
"Jul 28, 2020","0.248","0.248","0.248","0.248","8.77%"
"Jul 27, 2020","0.228","0.274","0.274","0.228","-17.99%"
"Jul 24, 2020","0.278","0.278","0.278","0.278","25.23%"
"Jul 23, 2020","0.222","0.274","0.274","0.222","0.00%"
"Jul 22, 2020","0.222","0.274","0.274","0.222","0.00%"
"Jul 21, 2020","0.222","0.222","0.222","0.222","4.23%"
"Jul 20, 2020","0.213","0.274","0.274","0.213","-2.96%"
"Jul 18, 2020","0.220","0.220","0.220","0.220","0.23%"
"Jul 17, 2020","0.219","0.278","0.278","0.219","-1.35%"
"Jul 16, 2020","0.222","0.274","0.274","0.222","-18.98%"
"Jul 15, 2020","0.274","0.222","0.274","0.222","23.42%"
"Jul 14, 2020","0.222","0.274","0.274","0.222","12.12%"
"Jul 13, 2020","0.198","0.274","0.304","0.198","-35.50%"
"Jul 09, 2020","0.307","0.278","0.307","0.278","40.18%"
"Jul 08, 2020","0.219","0.278","0.307","0.219","-2.67%"
"Jul 07, 2020","0.225","0.281","0.295","0.225","-7.41%"
"Jul 06, 2020","0.243","0.298","0.298","0.243","-2.02%"
"Jul 03, 2020","0.248","0.300","0.300","0.248","0.40%"
"Jul 02, 2020","0.247","0.294","0.294","0.247","0.00%"
"Jul 01, 2020","0.247","0.294","0.294","0.247","0.00%"
"Jun 30, 2020","0.247","0.294","0.294","0.247","-18.75%"
"Jun 29, 2020","0.304","0.350","0.350","0.304","-0.98%"
"Jun 26, 2020","0.307","0.350","0.350","0.307","2.33%"
"Jun 25, 2020","0.300","0.352","0.352","0.300","-7.98%"
"Jun 24, 2020","0.326","0.326","0.326","0.326","18.98%"
"Jun 23, 2020","0.274","0.274","0.274","0.274","0.00%"
"Jun 22, 2020","0.274","0.274","0.274","0.274","4.18%"
"Jun 19, 2020","0.263","0.292","0.292","0.263","18.47%"
"Jun 18, 2020","0.222","0.287","0.287","0.222","-14.94%"
"Jun 17, 2020","0.261","0.287","0.287","0.261","0.00%"
"Jun 16, 2020","0.261","0.261","0.261","0.261","42.62%"
"Jun 15, 2020","0.183","0.304","0.304","0.183","4.57%"
"Jun 12, 2020","0.175","0.307","0.307","0.175","-4.37%"
"Jun 11, 2020","0.183","0.261","0.261","0.183","0.00%"
"Jun 10, 2020","0.183","0.235","0.248","0.183","0.00%"
"Jun 09, 2020","0.183","0.235","0.235","0.183","0.00%"
"Jun 08, 2020","0.183","0.274","0.274","0.183","25.34%"
"Jun 05, 2020","0.146","0.278","0.278","0.146","-41.13%"
"Jun 04, 2020","0.248","0.274","0.274","0.248","58.97%"
"Jun 03, 2020","0.156","0.248","0.248","0.156","9.09%"
"Jun 02, 2020","0.143","0.206","0.206","0.143","-32.86%"
"Jun 01, 2020","0.213","0.213","0.213","0.213","4.41%"
"May 29, 2020","0.204","0.204","0.204","0.204","30.77%"
"May 28, 2020","0.156","0.261","0.261","0.156","33.33%"
"May 27, 2020","0.117","0.248","0.248","0.117","48.10%"
"May 26, 2020","0.079","0.206","0.206","0.079","-60.10%"
"May 23, 2020","0.198","0.198","0.198","0.198","0.00%"
"May 22, 2020","0.198","0.198","0.198","0.198","204.62%"
"May 21, 2020","0.065","0.196","0.196","0.065","-16.67%"
"May 20, 2020","0.078","0.196","0.196","0.078","-68.55%"
"May 19, 2020","0.248","0.248","0.248","0.248","63.16%"
"May 18, 2020","0.152","0.243","0.243","0.152","29.91%"
"May 15, 2020","0.117","0.248","0.248","0.117","12.50%"
"May 14, 2020","0.104","0.287","0.287","0.104","-33.33%"
"May 13, 2020","0.156","0.209","0.209","0.156","0.00%"
"May 12, 2020","0.156","0.156","0.156","0.156","-35.80%"
"May 11, 2020","0.243","0.243","0.243","0.243","-2.02%"
"May 08, 2020","0.248","0.248","0.248","0.248","0.00%"
"May 06, 2020","0.248","0.248","0.248","0.248","46.75%"
"May 05, 2020","0.169","0.169","0.169","0.169","-44.41%"
"May 04, 2020","0.304","0.350","0.350","0.304","-0.98%"
"Apr 30, 2020","0.307","0.350","0.350","0.307","0.00%"
"Apr 29, 2020","0.307","0.350","0.350","0.307","23.79%"
"Apr 28, 2020","0.248","0.248","0.248","0.248","-29.14%"
"Apr 27, 2020","0.350","0.350","0.350","0.350","9.03%"
"Apr 24, 2020","0.321","0.321","0.321","0.321","-1.53%"
"Apr 23, 2020","0.326","0.326","0.326","0.326","-7.39%"
"Apr 22, 2020","0.352","0.352","0.352","0.352","0.00%"
"Apr 21, 2020","0.352","0.352","0.352","0.352","-29.88%"
"Apr 20, 2020","0.502","0.502","0.502","0.502","1.01%"
"Apr 17, 2020","0.497","0.497","0.497","0.497","0.40%"
"Apr 15, 2020","0.495","0.495","0.495","0.495","-17.91%"
"Apr 14, 2020","0.603","0.699","0.699","0.603","-7.80%"
"Apr 13, 2020","0.654","0.700","0.700","0.654","-2.68%"
"Apr 09, 2020","0.672","0.701","0.701","0.672","7.01%"
"Apr 08, 2020","0.628","0.701","0.701","0.628","0.00%"
"Apr 07, 2020","0.628","0.628","0.628","0.628","19.17%"
"Apr 06, 2020","0.527","0.744","0.744","0.527","-24.01%"
"Apr 05, 2020","0.693","0.693","0.693","0.693","0.00%"
"Apr 04, 2020","0.693","0.693","0.693","0.693","-8.39%"
"Apr 03, 2020","0.757","0.757","0.757","0.757","0.40%"
"Apr 02, 2020","0.754","0.754","0.754","0.754","0.00%"
"Apr 01, 2020","0.754","0.683","0.754","0.683","10.40%"
"Mar 31, 2020","0.683","0.683","0.683","0.683","-2.43%"
"Mar 30, 2020","0.700","0.700","0.700","0.700","0.00%"
"Mar 27, 2020","0.700","0.700","0.700","0.700","-15.66%"
"Mar 26, 2020","0.830","0.830","0.830","0.830","-24.27%"
"Mar 25, 2020","1.096","1.096","1.096","1.096","9.05%"
"Mar 24, 2020","1.005","1.005","1.005","1.005","2.71%"
"Mar 23, 2020","0.979","1.039","1.039","0.979","-6.09%"
"Mar 20, 2020","1.042","1.096","1.096","1.042","9.45%"
"Mar 18, 2020","0.952","0.952","0.952","0.952","19.60%"
"Mar 17, 2020","0.796","0.796","0.796","0.796","-12.14%"
"Mar 16, 2020","0.906","0.906","0.906","0.906","-21.56%"
"Mar 12, 2020","1.155","1.155","1.155","1.155","5.38%"
"Mar 10, 2020","1.096","1.096","1.096","1.096","-20.75%"
"Mar 05, 2020","1.383","1.383","1.383","1.383","3.98%"
"Mar 04, 2020","1.330","1.330","1.330","1.330","-4.73%"
"Mar 03, 2020","1.396","1.396","1.396","1.396","-12.70%"
"Mar 02, 2020","1.599","1.599","1.599","1.599","0.38%"
"Feb 28, 2020","1.593","1.593","1.593","1.593","1.72%"
"Feb 27, 2020","1.566","1.605","1.605","1.566","0.00%"
"Feb 26, 2020","1.566","1.566","1.566","1.566","0.00%"
"Feb 25, 2020","1.566","1.566","1.566","1.566","-2.97%"
"Feb 24, 2020","1.614","1.614","1.614","1.614","0.37%"
"Feb 21, 2020","1.608","1.608","1.608","1.608","0.19%"
"Feb 20, 2020","1.605","1.605","1.605","1.605","0.00%"
"Feb 19, 2020","1.605","1.605","1.605","1.605","0.00%"
"Feb 18, 2020","1.605","1.605","1.605","1.605","2.36%"
"Feb 17, 2020","1.568","1.614","1.614","1.568","0.26%"
"Feb 14, 2020","1.564","1.608","1.608","1.564","-0.13%"
"Feb 13, 2020","1.566","1.605","1.605","1.566","0.00%"
"Feb 12, 2020","1.566","1.605","1.605","1.566","1.69%"
"Feb 11, 2020","1.540","1.605","1.605","1.540","-4.58%"
"Feb 10, 2020","1.614","1.614","1.614","1.614","3.20%"
"Feb 07, 2020","1.564","1.564","1.564","1.564","-0.13%"
"Feb 06, 2020","1.566","1.566","1.566","1.566","-3.21%"
"Feb 05, 2020","1.618","1.618","1.618","1.618","3.32%"
"Feb 04, 2020","1.566","1.566","1.566","1.566","0.84%"
"Feb 03, 2020","1.553","1.553","1.553","1.553","2.17%"
"Jan 31, 2020","1.520","1.549","1.549","1.520","-1.30%"
"Jan 30, 2020","1.540","1.540","1.540","1.540","2.60%"
"Jan 29, 2020","1.501","1.501","1.501","1.501","0.54%"
"Jan 28, 2020","1.493","1.604","1.604","1.493","-6.63%"
"Jan 24, 2020","1.599","1.538","1.599","1.538","4.72%"
"Jan 23, 2020","1.527","1.527","1.527","1.527","-4.08%"
"Jan 22, 2020","1.592","1.592","1.592","1.592","4.26%"
"Jan 21, 2020","1.527","1.527","1.527","1.527","-0.72%"
"Jan 20, 2020","1.538","1.583","1.583","1.538","-2.60%"
"Jan 17, 2020","1.579","1.579","1.579","1.579","0.00%"
"Jan 16, 2020","1.579","1.579","1.579","1.579","3.41%"
"Jan 14, 2020","1.527","1.527","1.527","1.527","-3.54%"
"Jan 13, 2020","1.583","1.644","1.644","1.583","0.25%"
"Jan 10, 2020","1.579","1.652","1.652","1.579","0.00%"
"Jan 09, 2020","1.579","1.645","1.645","1.579","0.00%"
"Jan 08, 2020","1.579","1.645","1.645","1.579","-13.57%"
"Jan 06, 2020","1.827","1.827","1.827","1.827","2.47%"
"Jan 03, 2020","1.783","1.857","1.857","1.783","-3.83%"
"Jan 02, 2020","1.854","1.854","1.854","1.854","0.00%"
"Dec 31, 2019","1.854","1.828","1.854","1.828","1.48%"
"Dec 30, 2019","1.827","1.873","1.873","1.827","-1.62%"
"Dec 27, 2019","1.857","1.871","1.871","1.857","-3.88%"
"Dec 24, 2019","1.932","1.867","1.932","1.867","3.15%"
"Dec 23, 2019","1.873","1.873","1.873","1.873","0.11%"
"Dec 20, 2019","1.871","1.871","1.871","1.871","0.21%"
"Dec 19, 2019","1.867","1.867","1.867","1.867","0.00%"
"Dec 18, 2019","1.867","1.867","1.867","1.867","2.92%"
"Dec 17, 2019","1.814","1.814","1.814","1.814","0.11%"
"Dec 16, 2019","1.812","1.812","1.812","1.812","1.63%"
"Dec 13, 2019","1.783","1.769","1.783","1.769","0.45%"
"Dec 12, 2019","1.775","1.775","1.775","1.775","-0.73%"
"Dec 11, 2019","1.788","1.801","1.801","1.788","0.00%"
"Dec 10, 2019","1.788","1.828","1.828","1.788","1.25%"
"Dec 09, 2019","1.766","1.766","1.766","1.766","1.49%"
"Dec 06, 2019","1.740","1.740","1.740","1.740","-1.97%"
"Dec 05, 2019","1.775","1.723","1.775","1.723","0.00%"
"Dec 04, 2019","1.775","1.723","1.775","1.723","7.06%"
"Dec 03, 2019","1.658","1.749","1.749","1.658","6.76%"
"Dec 02, 2019","1.553","1.568","1.568","1.553","0.26%"
"Nov 29, 2019","1.549","1.535","1.564","1.535","-0.26%"
"Nov 28, 2019","1.553","1.540","1.645","1.540","-5.59%"
"Nov 27, 2019","1.645","1.540","1.645","1.540","5.92%"
"Nov 26, 2019","1.553","1.540","1.618","1.540","6.30%"
"Nov 25, 2019","1.461","1.538","1.538","1.461","-4.82%"
"Nov 22, 2019","1.535","1.535","1.535","1.535","4.99%"
"Nov 21, 2019","1.462","1.540","1.540","1.462","0.00%"
"Nov 20, 2019","1.462","1.540","1.540","1.462","0.00%"
"Nov 19, 2019","1.462","1.684","1.684","1.462","-1.02%"
"Nov 18, 2019","1.477","1.507","1.507","1.477","0.07%"
"Nov 15, 2019","1.476","1.505","1.505","1.476","-2.51%"
"Nov 14, 2019","1.514","1.514","1.514","1.514","0.87%"
"Nov 13, 2019","1.501","1.514","1.514","1.501","-0.86%"
"Nov 12, 2019","1.514","1.684","1.684","1.514","-2.51%"
"Nov 11, 2019","1.553","1.568","1.568","1.553","0.26%"
"Nov 08, 2019","1.549","1.564","1.564","1.549","-0.26%"
"Nov 07, 2019","1.553","1.684","1.684","1.553","0.00%"
"Nov 06, 2019","1.553","1.684","1.684","1.553","2.58%"
"Nov 05, 2019","1.514","1.684","1.684","1.514","-6.20%"
"Nov 04, 2019","1.614","1.690","1.690","1.614","0.37%"
"Nov 01, 2019","1.608","1.696","1.696","1.608","0.19%"
"Oct 31, 2019","1.605","1.684","1.684","1.605","-1.65%"
"Oct 30, 2019","1.632","1.684","1.684","1.632","-4.67%"
"Oct 29, 2019","1.712","1.712","1.712","1.712","-0.41%"
"Oct 25, 2019","1.719","1.719","1.719","1.719","3.99%"
"Oct 24, 2019","1.653","1.705","1.705","1.653","-0.48%"
"Oct 23, 2019","1.661","1.727","1.727","1.661","-1.37%"
"Oct 22, 2019","1.684","1.716","1.732","1.684","-2.09%"
