"Date","Price","Open","High","Low","Change %"
"Aug 27, 2020","0.098","0.098","0.098","0.098","-2.97%"
"Aug 26, 2020","0.101","0.101","0.101","0.101","1.00%"
"Aug 25, 2020","0.100","0.100","0.100","0.100","1.01%"
"Aug 24, 2020","0.099","0.099","0.099","0.099","-2.94%"
"Aug 21, 2020","0.102","0.110","0.110","0.102","-8.11%"
"Aug 20, 2020","0.111","0.111","0.111","0.111","0.91%"
"Aug 19, 2020","0.110","0.110","0.110","0.110","1.85%"
"Aug 18, 2020","0.108","0.108","0.108","0.108","-3.57%"
"Aug 17, 2020","0.112","0.120","0.120","0.112","-5.88%"
"Aug 14, 2020","0.119","0.119","0.119","0.119","0.00%"
"Aug 13, 2020","0.119","0.098","0.119","0.098","17.82%"
"Aug 12, 2020","0.101","0.110","0.110","0.101","-6.48%"
"Aug 11, 2020","0.108","0.108","0.120","0.108","-3.57%"
"Aug 10, 2020","0.112","0.099","0.112","0.099","9.80%"
"Aug 07, 2020","0.102","0.102","0.110","0.102","4.08%"
"Aug 06, 2020","0.098","0.098","0.111","0.098","-2.97%"
"Aug 05, 2020","0.101","0.101","0.101","0.101","1.00%"
"Aug 04, 2020","0.100","0.109","0.122","0.100","-10.71%"
"Aug 03, 2020","0.112","0.112","0.112","0.112","1.82%"
"Jul 31, 2020","0.110","0.102","0.110","0.102","12.24%"
"Jul 30, 2020","0.098","0.098","0.098","0.098","-2.97%"
"Jul 29, 2020","0.101","0.101","0.101","0.101","1.00%"
"Jul 28, 2020","0.100","0.122","0.130","0.100","-16.67%"
"Jul 27, 2020","0.120","0.120","0.120","0.120","0.84%"
"Jul 24, 2020","0.119","0.119","0.119","0.119","0.00%"
"Jul 23, 2020","0.119","0.111","0.119","0.111","17.82%"
"Jul 22, 2020","0.101","0.110","0.110","0.101","-6.48%"
"Jul 21, 2020","0.108","0.088","0.108","0.088","20.00%"
"Jul 20, 2020","0.090","0.099","0.099","0.090","-17.43%"
"Jul 14, 2020","0.109","0.191","0.191","0.109","-42.33%"
"Jul 13, 2020","0.189","0.172","0.189","0.172","11.18%"
"Jul 10, 2020","0.170","0.178","0.178","0.170","-6.08%"
"Jul 09, 2020","0.181","0.181","0.181","0.181","1.12%"
"Jul 08, 2020","0.179","0.170","0.179","0.170","5.29%"
"Jul 07, 2020","0.170","0.191","0.200","0.170","-10.05%"
"Jul 06, 2020","0.189","0.159","0.202","0.159","17.39%"
"Jul 03, 2020","0.161","0.149","0.161","0.149","5.92%"
"Jul 02, 2020","0.152","0.152","0.152","0.152","-3.80%"
"Jun 30, 2020","0.158","0.110","0.158","0.110","41.07%"
"Jun 29, 2020","0.112","0.120","0.120","0.099","-5.88%"
"Jun 26, 2020","0.119","0.119","0.119","0.119","116.36%"
"Jun 25, 2020","0.055","0.043","0.055","0.043","-53.78%"
"Jun 24, 2020","0.119","0.209","0.209","0.119","-43.06%"
"Jun 23, 2020","0.209","0.209","0.209","0.209","-0.95%"
"Jun 22, 2020","0.211","0.189","0.211","0.189","10.47%"
"Jun 19, 2020","0.191","0.191","0.191","0.191","1.06%"
"Jun 18, 2020","0.189","0.209","0.209","0.181","-10.43%"
"Jun 17, 2020","0.211","0.219","0.219","0.191","-4.52%"
"Jun 16, 2020","0.221","0.321","0.321","0.221","-30.50%"
"Jun 15, 2020","0.318","0.301","0.318","0.301","5.30%"
"Jun 12, 2020","0.302","0.310","0.310","0.302","-3.21%"
"Jun 11, 2020","0.312","0.328","0.328","0.312","-5.17%"
"Jun 10, 2020","0.329","0.349","0.349","0.329","-5.73%"
"Jun 09, 2020","0.349","0.450","0.450","0.349","-22.62%"
"Jun 08, 2020","0.451","0.460","0.460","0.451","-1.74%"
"Jun 05, 2020","0.459","0.459","0.472","0.459","0.00%"
"Jun 04, 2020","0.459","0.490","0.490","0.459","-6.13%"
"Jun 03, 2020","0.489","0.511","0.511","0.489","-3.93%"
"Jun 02, 2020","0.509","0.539","0.570","0.509","-6.09%"
"Jun 01, 2020","0.542","0.572","0.572","0.542","-4.75%"
"May 29, 2020","0.569","0.578","0.578","0.548","-1.73%"
"May 28, 2020","0.579","0.550","0.579","0.550","5.66%"
"May 27, 2020","0.548","0.569","0.569","0.548","-3.86%"
"May 26, 2020","0.570","0.599","0.619","0.570","-5.32%"
"May 25, 2020","0.602","0.619","0.619","0.602","-3.06%"
"May 22, 2020","0.621","0.310","0.621","0.310","99.04%"
"May 21, 2020","0.312","0.328","0.328","0.312","-5.17%"
"May 20, 2020","0.329","0.321","0.329","0.321","3.13%"
"May 19, 2020","0.319","0.319","0.319","0.319","0.31%"
"May 18, 2020","0.318","0.331","0.331","0.318","-3.93%"
"May 15, 2020","0.331","0.340","0.340","0.331","-2.93%"
"May 14, 2020","0.341","0.341","0.341","0.341","0.00%"
