"Date","Price","Open","High","Low","Change %"
"Dec 30, 2009","0.474","0.474","0.474","0.474","-0.21%"
"Dec 29, 2009","0.475","0.475","0.475","0.475","1.93%"
"Dec 28, 2009","0.466","0.466","0.466","0.466","-0.64%"
"Dec 23, 2009","0.469","0.469","0.469","0.469","-1.68%"
"Dec 22, 2009","0.477","0.477","0.477","0.477","0.63%"
"Dec 21, 2009","0.474","0.474","0.474","0.474","-0.42%"
"Dec 18, 2009","0.476","0.476","0.476","0.476","2.37%"
"Dec 17, 2009","0.465","0.465","0.465","0.465","-6.44%"
"Dec 16, 2009","0.497","0.497","0.497","0.497","-7.10%"
"Dec 15, 2009","0.535","0.535","0.535","0.535","3.28%"
"Dec 14, 2009","0.518","0.518","0.518","0.518","-0.58%"
"Dec 11, 2009","0.521","0.521","0.521","0.521","-0.19%"
"Dec 10, 2009","0.522","0.522","0.522","0.522","0.97%"
"Dec 09, 2009","0.517","0.517","0.517","0.517","19.95%"
"Dec 08, 2009","0.431","0.431","0.431","0.431","-3.15%"
"Dec 07, 2009","0.445","0.445","0.445","0.445","2.77%"
"Dec 04, 2009","0.433","0.433","0.433","0.433","-2.04%"
"Dec 03, 2009","0.442","0.442","0.442","0.442","-8.11%"
"Dec 02, 2009","0.481","0.481","0.481","0.481","1.05%"
"Dec 01, 2009","0.476","0.476","0.476","0.476","-0.63%"
"Nov 30, 2009","0.479","0.479","0.479","0.479","3.46%"
"Nov 27, 2009","0.463","0.463","0.463","0.463","-4.93%"
"Nov 26, 2009","0.487","0.487","0.487","0.487","-7.06%"
"Nov 25, 2009","0.524","0.524","0.524","0.524","0.19%"
"Nov 24, 2009","0.523","0.523","0.523","0.523","0.58%"
"Nov 23, 2009","0.520","0.520","0.520","0.520","-0.57%"
"Nov 20, 2009","0.523","0.523","0.523","0.523","-0.19%"
"Nov 19, 2009","0.524","0.524","0.524","0.524","0.00%"
"Nov 18, 2009","0.524","0.524","0.524","0.524","-2.78%"
"Nov 17, 2009","0.539","0.539","0.539","0.539","-0.74%"
"Nov 16, 2009","0.543","0.543","0.543","0.543","13.12%"
"Nov 13, 2009","0.480","0.480","0.480","0.480","-0.41%"
"Nov 12, 2009","0.482","0.482","0.482","0.482","-2.43%"
