,Date,M01,M03,M06,Y01,Y02,Y05,Y10,Y15,Y20,Y30,Alpha0,Alpha1,Alpha2,Thau
903,1995-11-22,-256.0,0.877,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.8556780219078064,0.8789265155792236,0.6443234086036682,16.032705307006836
904,1995-11-22,-256.0,0.877,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.8637897372245789,0.9214242696762085,0.452042818069458,65.76006317138672
905,1995-11-22,-256.0,0.877,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.6815003156661987,0.9059132933616638,2.3236000537872314,127.83609771728516
906,1995-11-23,-256.0,0.927,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.7384071350097656,0.8171983957290649,0.7571836709976196,16.916364669799805
907,1995-11-23,-256.0,0.927,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.0347859859466553,0.8358731269836426,1.3137165307998657,64.00206756591797
908,1995-11-23,-256.0,0.927,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.8037518858909607,0.8741065859794617,-0.25926679372787476,127.99642944335938
909,1995-12-01,-256.0,0.818,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.2917049527168274,0.7421166896820068,1.817521333694458,16.04315757751465
910,1995-12-01,-256.0,0.818,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.20377583801746368,0.8821414113044739,-0.608216404914856,64.02488708496094
911,1995-12-01,-256.0,0.818,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.36856210231781006,0.8635531067848206,-0.4430310130119324,127.97530364990234
912,1995-12-11,-256.0,0.648,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.6436585187911987,0.8913449048995972,-0.38709864020347595,16.46887969970703
913,1995-12-11,-256.0,0.648,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.6162780523300171,0.8281527161598206,0.687421441078186,64.2263412475586
914,1995-12-11,-256.0,0.648,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.9162504076957703,0.8341225981712341,0.32667163014411926,128.14801025390625
915,1995-12-13,-256.0,0.688,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.5947357416152954,0.9008168578147888,-0.513474702835083,15.977727890014648
916,1995-12-13,-256.0,0.688,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.2950000762939453,0.8042420148849487,0.6944042444229126,64.29727935791016
917,1995-12-13,-256.0,0.688,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.223685622215271,0.8076907992362976,1.6322039365768433,128.67189025878906
918,1995-12-14,-256.0,0.588,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.7490279078483582,0.7630394101142883,0.8138729333877563,16.960567474365234
919,1995-12-14,-256.0,0.588,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.5632418394088745,0.7859104871749878,0.9933128356933594,64.79875946044922
920,1995-12-14,-256.0,0.588,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.2419315576553345,0.8178828954696655,0.2765085995197296,129.65545654296875
921,1996-01-02,-256.0,0.6679999999999999,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.4119148254394531,0.7947946786880493,-0.11421048641204834,17.23181915283203
922,1996-01-02,-256.0,0.6679999999999999,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.2534921169281006,0.8370177149772644,-0.4372410476207733,65.49214172363281
923,1996-01-02,-256.0,0.6679999999999999,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.6025148630142212,0.8384920358657837,0.08113818615674973,128.24781799316406
924,1996-01-03,-256.0,0.5579999999999999,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.4117536544799805,0.9007813930511475,-1.165130853652954,17.416173934936523
925,1996-01-03,-256.0,0.5579999999999999,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.132504940032959,0.8528769016265869,-0.2858794033527374,64.73954010009766
926,1996-01-03,-256.0,0.5579999999999999,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.8787373304367065,0.8608191013336182,-0.7133524417877197,128.50987243652344
927,1996-01-16,-256.0,0.987,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.8365499973297119,0.786044716835022,0.8514447212219238,16.117204666137695
928,1996-01-16,-256.0,0.987,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.3838889598846436,0.8432284593582153,0.22238081693649292,64.8971939086914
929,1996-01-16,-256.0,0.987,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.8366904258728027,0.8651292324066162,-0.373972088098526,129.06141662597656
930,1996-01-23,-256.0,0.857,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.2103720903396606,0.8335311412811279,0.2192888855934143,19.043628692626953
931,1996-01-23,-256.0,0.857,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.8282570242881775,0.8685633540153503,0.4417560398578644,66.66273498535156
932,1996-01-23,-256.0,0.857,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.623927116394043,0.865627646446228,0.26718369126319885,130.29714965820312
933,1996-01-26,-256.0,1.077,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.7906280755996704,0.9347624182701111,-0.2793383300304413,17.980695724487305
934,1996-01-26,-256.0,1.077,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.263198971748352,0.9006069898605347,-0.2806808650493622,65.74747467041016
935,1996-01-26,-256.0,1.077,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.13829177618026733,0.902613639831543,0.7629094123840332,128.00686645507812
936,1996-02-01,-256.0,1.067,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.2178303003311157,0.8216132521629333,0.9361028075218201,17.75523567199707
937,1996-02-01,-256.0,1.067,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.428540587425232,0.8765490651130676,1.558452844619751,64.99881744384766
938,1996-02-01,-256.0,1.067,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.291370153427124,0.9322599768638611,-1.086570382118225,129.3566131591797
939,1996-02-05,-256.0,1.117,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.1660120487213135,0.9688854217529297,-0.5259758234024048,16.979206085205078
940,1996-02-05,-256.0,1.117,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.7206503748893738,0.934657633304596,0.634239912033081,65.04224395751953
941,1996-02-05,-256.0,1.117,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.8256229162216187,0.9299476146697998,0.34123262763023376,130.68995666503906
942,1996-02-06,-256.0,1.087,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.030477523803711,0.8977746963500977,0.5101644396781921,15.987574577331543
943,1996-02-06,-256.0,1.087,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.4804425239562988,0.9228254556655884,0.7331206202507019,65.38079071044922
944,1996-02-06,-256.0,1.087,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.1840486079454422,0.9715532064437866,-0.922152042388916,128.011962890625
945,1996-02-08,-256.0,1.027,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.7649282217025757,0.7581780552864075,2.36767578125,16.35092544555664
946,1996-02-08,-256.0,1.027,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.8573354482650757,0.9274457097053528,1.1219065189361572,64.4845962524414
947,1996-02-08,-256.0,1.027,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.6313949823379517,0.9561172723770142,-0.10580021888017654,128.60696411132812
948,1996-02-09,-256.0,1.036,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.5875808596611023,0.8492041230201721,0.9509707689285278,16.177490234375
949,1996-02-09,-256.0,1.036,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.6230223178863525,0.8570327162742615,1.3279744386672974,64.7224349975586
950,1996-02-09,-256.0,1.036,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.7881245613098145,0.8975737690925598,0.7062842845916748,129.7252655029297
951,1996-02-15,-256.0,0.976,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.0882595777511597,0.7057148814201355,1.6111997365951538,16.409095764160156
952,1996-02-15,-256.0,0.976,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.1625216007232666,0.8397418856620789,0.9681723713874817,64.07345581054688
953,1996-02-15,-256.0,0.976,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.4846373498439789,0.8674522638320923,0.5326565504074097,128.06605529785156
954,1996-02-27,-256.0,0.967,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.0635249614715576,0.9305433630943298,-1.3610337972640991,17.30002212524414
955,1996-02-27,-256.0,0.967,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.6856397986412048,0.8440227508544922,-0.18506315350532532,64.44640350341797
956,1996-02-27,-256.0,0.967,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.3832366466522217,0.8317375183105469,-0.15620315074920654,131.84524536132812
957,1996-03-04,-256.0,0.848,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.8896574974060059,0.7997850179672241,0.37444961071014404,16.017465591430664
958,1996-03-04,-256.0,0.848,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.6311782002449036,0.8253763914108276,0.7900395393371582,64.8635482788086
959,1996-03-04,-256.0,0.848,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.28848421573638916,0.8576844930648804,-1.0738744735717773,128.04469299316406
960,1996-03-07,-256.0,0.769,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.1582818031311035,0.7699816823005676,0.30574849247932434,16.44482421875
961,1996-03-07,-256.0,0.769,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.807992160320282,0.8508931398391724,-0.9936556816101074,66.13191223144531
962,1996-03-07,-256.0,0.769,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.8643423914909363,0.8183168172836304,0.7984750866889954,128.01071166992188
963,1996-03-11,-256.0,0.55,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.13144411146640778,0.9243869185447693,-0.3700897693634033,15.973620414733887
964,1996-03-11,-256.0,0.55,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.7250064015388489,0.7976011633872986,1.2284873723983765,64.41310119628906
965,1996-03-11,-256.0,0.55,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.4806000292301178,0.8182056546211243,0.815352201461792,128.04360961914062
966,1996-03-12,-256.0,0.379,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.4403042495250702,0.7077087759971619,1.7437516450881958,17.008398056030273
967,1996-03-12,-256.0,0.379,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.2644517421722412,0.8049167990684509,0.3087151348590851,64.9417724609375
968,1996-03-12,-256.0,0.379,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.41446226835250854,0.8333213329315186,-0.5413681864738464,129.0497589111328
969,1996-03-13,-256.0,0.399,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.8983628749847412,0.7540831565856934,0.6614217162132263,16.5854549407959
970,1996-03-13,-256.0,0.399,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.770406186580658,0.7923830151557922,1.2186630964279175,64.27581024169922
971,1996-03-13,-256.0,0.399,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.7872408032417297,0.8397114276885986,-1.7029106616973877,127.98533630371094
972,1996-03-14,-256.0,0.649,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.6712962985038757,0.8257686495780945,-0.034599669277668,17.391538619995117
973,1996-03-14,-256.0,0.649,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.3523855209350586,0.7827199697494507,0.6625092625617981,64.880615234375
974,1996-03-14,-256.0,0.649,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.5984781980514526,0.8018843531608582,-0.03304776921868324,131.84706115722656
975,1996-03-21,-256.0,1.099,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.6195578575134277,0.8941208124160767,-1.7297558784484863,18.243135452270508
976,1996-03-21,-256.0,1.099,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.1907204389572144,0.7920241355895996,0.9633172154426575,64.10186004638672
977,1996-03-21,-256.0,1.099,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.28040260076522827,0.8341674208641052,-0.4039909541606903,127.99347686767578
978,1996-03-22,-256.0,0.979,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.5729831457138062,0.8568265438079834,0.14321424067020416,16.304332733154297
979,1996-03-22,-256.0,0.979,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.8945696949958801,0.8351854085922241,0.33267319202423096,65.51102447509766
980,1996-03-22,-256.0,0.979,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.98387610912323,0.8587349653244019,-1.4129964113235474,128.2434539794922
981,1996-03-25,-256.0,1.03,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.395627498626709,0.8932217955589294,-0.8327968120574951,18.927539825439453
982,1996-03-25,-256.0,1.03,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.5517332553863525,0.8373988270759583,1.8020203113555908,64.27180480957031
983,1996-03-25,-256.0,1.03,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.6721850633621216,0.8444535136222839,1.536604881286621,128.97691345214844
984,1996-03-26,-256.0,1.009,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.3847191333770752,0.8512927293777466,0.3151533603668213,17.989181518554688
985,1996-03-26,-256.0,1.009,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.7642255425453186,0.8839496970176697,1.6058627367019653,65.50491333007812
986,1996-03-26,-256.0,1.009,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.48024651408195496,0.9106191992759705,0.9795690774917603,128.20669555664062
987,1996-04-09,-256.0,0.999,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.1319447755813599,0.8614916801452637,1.1852630376815796,17.02288246154785
988,1996-04-09,-256.0,0.999,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.8079506754875183,0.9737209677696228,0.31378278136253357,66.72321319580078
989,1996-04-09,-256.0,0.999,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.5556594133377075,0.9788373112678528,0.2568536400794983,129.23739624023438
990,1996-04-10,-256.0,0.86,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.398483395576477,1.0563106536865234,-0.6002335548400879,18.921388626098633
991,1996-04-10,-256.0,0.86,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.7746195793151855,1.034143090248108,0.4891829490661621,64.52326965332031
992,1996-04-10,-256.0,0.86,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.3901618719100952,1.0333744287490845,0.1613689363002777,131.469970703125
993,1996-04-17,-256.0,1.13,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.6724869012832642,1.0073306560516357,0.30243706703186035,18.40361976623535
994,1996-04-17,-256.0,1.13,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.9228633642196655,1.088132381439209,-0.17308828234672546,68.1819076538086
995,1996-04-17,-256.0,1.13,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.654937207698822,1.0854694843292236,0.02764858864247799,129.5087127685547
996,1996-04-18,-256.0,1.119,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.697265625,1.0256059169769287,0.1985689103603363,18.995485305786133
997,1996-04-18,-256.0,1.119,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.7244870066642761,1.0532246828079224,1.9839749336242676,65.12571716308594
998,1996-04-18,-256.0,1.119,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.831355094909668,1.0703293085098267,1.9602382183074951,128.6468048095703
999,1996-04-26,-256.0,1.129,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.2027695178985596,1.1303569078445435,-0.2958905100822449,17.060869216918945
1000,1996-04-26,-256.0,1.129,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.7135745286941528,1.025399088859558,3.1656486988067627,63.978851318359375
1001,1996-04-26,-256.0,1.129,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.5469622015953064,1.1481547355651855,-2.4339747428894043,128.50733947753906
1002,1996-05-10,-256.0,1.139,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.5488561391830444,1.0900113582611084,0.11409193277359009,18.66046714782715
1003,1996-05-10,-256.0,1.139,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.1359376907348633,1.1157333850860596,0.7498841881752014,64.07799530029297
1004,1996-05-10,-256.0,1.139,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.5723721981048584,1.1191149950027466,0.7932242751121521,130.91844177246094
1005,1996-05-14,-256.0,1.159,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.4262911081314087,1.1578806638717651,-0.2389276921749115,19.46211814880371
1006,1996-05-14,-256.0,1.159,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.4680863618850708,1.1382906436920166,0.6861896514892578,65.59309387207031
1007,1996-05-14,-256.0,1.159,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.2594297230243683,1.1788171529769897,-0.6310973763465881,128.51568603515625
1008,1996-05-15,-256.0,1.209,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.016461968421936,1.2547729015350342,-0.6101648807525635,18.925933837890625
1009,1996-05-15,-256.0,1.209,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.4559151828289032,1.1724238395690918,1.6466753482818604,64.02507019042969
1010,1996-05-15,-256.0,1.209,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.3620809316635132,1.1846766471862793,0.5745194554328918,129.02342224121094
1011,1996-05-16,-256.0,1.19,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.2427845001220703,1.0330337285995483,2.320521831512451,16.794633865356445
1012,1996-05-16,-256.0,1.19,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.1530907154083252,1.2570359706878662,-0.8809716701507568,64.626220703125
1013,1996-05-16,-256.0,1.19,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.6323704719543457,1.2125900983810425,1.528399109840393,129.71299743652344
1014,1996-05-29,-256.0,1.219,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.618890404701233,1.2084097862243652,0.08664573729038239,17.357511520385742
1015,1996-05-29,-256.0,1.219,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.4925061464309692,1.2559287548065186,-0.5683044791221619,65.13410186767578
1016,1996-05-29,-256.0,1.219,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.9046182632446289,1.255467414855957,-0.25241464376449585,130.8708038330078
1017,1996-06-04,-256.0,1.28,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.2265070676803589,1.1677839756011963,0.35513779520988464,16.742267608642578
1018,1996-06-04,-256.0,1.28,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.7272396087646484,1.1747678518295288,1.618181586265564,64.51882934570312
1019,1996-06-04,-256.0,1.28,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.2578825950622559,1.1995328664779663,0.07102197408676147,129.8230438232422
1020,1996-06-05,-256.0,1.29,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.2591867446899414,0.9525250196456909,2.2404305934906006,16.623735427856445
1021,1996-06-05,-256.0,1.29,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.0309895277023315,1.1316362619400024,1.2941632270812988,65.83247375488281
1022,1996-06-05,-256.0,1.29,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.5562876462936401,1.162763237953186,0.19375213980674744,129.26463317871094
1023,1996-06-11,-256.0,1.369,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.9835085272789001,1.0686887502670288,0.6341812014579773,17.10283660888672
1024,1996-06-11,-256.0,1.369,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.3561599254608154,1.1016438007354736,0.1736963391304016,66.03044128417969
1025,1996-06-11,-256.0,1.369,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.7566845417022705,1.1107513904571533,0.3922877311706543,130.08131408691406
1026,1996-06-12,-256.0,1.42,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.3737314939498901,0.9381914734840393,1.153817892074585,16.43971061706543
1027,1996-06-12,-256.0,1.42,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.3742125928401947,1.0566147565841675,1.2343757152557373,63.99217987060547
1028,1996-06-12,-256.0,1.42,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.305680751800537,1.059611201286316,0.5623505711555481,128.79234313964844
1029,1996-06-13,-256.0,1.4,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.4635666608810425,1.083099365234375,-0.03998161479830742,16.67230224609375
1030,1996-06-13,-256.0,1.4,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.4324215650558472,0.9989807605743408,0.829261064529419,65.0755844116211
1031,1996-06-13,-256.0,1.4,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.156415581703186,1.003096103668213,1.9731839895248413,129.34063720703125
1032,1996-06-17,-256.0,1.3090000000000002,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.7778956294059753,1.04308021068573,-0.019595976918935776,16.045364379882812
1033,1996-06-17,-256.0,1.3090000000000002,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.9455357193946838,1.0581670999526978,-1.6501022577285767,64.10528564453125
1034,1996-06-17,-256.0,1.3090000000000002,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.5455043911933899,0.9894368052482605,2.933312177658081,127.85785675048828
1035,1996-07-02,-256.0,0.5,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.0072773694992065,0.9268326163291931,1.0438885688781738,15.97081184387207
1036,1996-07-02,-256.0,0.5,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.0001384019851685,1.0103013515472412,0.4695614278316498,65.22594451904297
1037,1996-07-02,-256.0,0.5,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.3773066997528076,1.0116534233093262,0.4086771607398987,129.20286560058594
1038,1996-07-03,-256.0,0.57,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.3729628920555115,1.041975975036621,0.3737829327583313,16.245208740234375
1039,1996-07-03,-256.0,0.57,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.7389670610427856,0.9610691666603088,2.5709071159362793,63.97051239013672
1040,1996-07-03,-256.0,0.57,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.6976540088653564,1.0237159729003906,-0.4876495599746704,128.89927673339844
1041,1996-07-04,-256.0,0.53,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.3006600141525269,0.9342753887176514,0.6577576398849487,18.045879364013672
1042,1996-07-04,-256.0,0.53,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.8127010464668274,1.0233144760131836,-0.28864142298698425,64.99116516113281
1043,1996-07-04,-256.0,0.53,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.5217489004135132,0.9889854788780212,1.4668132066726685,128.27687072753906
1044,1996-07-05,-256.0,0.61,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.674437403678894,0.8294894695281982,2.3026723861694336,16.167802810668945
1045,1996-07-05,-256.0,0.61,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.373924732208252,1.011945128440857,-0.6911697387695312,67.0592041015625
1046,1996-07-05,-256.0,0.61,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.6663386225700378,1.0086389780044556,0.022050438448786736,128.1270294189453
1047,1996-07-08,-256.0,0.669,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,0.8264259696006775,0.908343493938446,1.2060680389404297,16.216632843017578
1048,1996-07-08,-256.0,0.669,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.1632108688354492,1.0024842023849487,-0.27835991978645325,64.87214660644531
1049,1996-07-08,-256.0,0.669,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.1681561470031738,0.9995841979980469,-0.14085283875465393,129.03831481933594
1050,1996-07-15,-256.0,1.07,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.5700997114181519,0.9378504753112793,0.3864259719848633,18.02886199951172
1051,1996-07-15,-256.0,1.07,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,-256.0,1.0400700569152832,1.021491289138794,-0.24957992136478424,66.58723449707031
