,Date,Y01,Y02,Y03,Y05,Y07,Y10,Y15,Y20,Y30,Alpha0,Alpha1,Alpha2,Thau
13318,2019-09-18,2.54,2.7,2.7710000000000004,2.96,3.17,3.136,3.43,3.49,3.76,4.096160411834717,2.519535779953003,-0.34263890981674194,74.40897369384766
13319,2019-09-18,2.54,2.7,2.7710000000000004,2.96,3.17,3.136,3.43,3.49,3.76,3.987130641937256,2.525787115097046,0.8184937238693237,138.71693420410156
13320,2019-09-19,2.522,2.6910000000000003,2.777,2.966,3.177,3.137,3.471,3.539,3.766,3.836329460144043,2.634920358657837,-1.4077755212783813,27.38209342956543
13321,2019-09-19,2.522,2.6910000000000003,2.777,2.966,3.177,3.137,3.471,3.539,3.766,4.098278999328613,2.512648105621338,-0.24084247648715973,79.26801300048828
13322,2019-09-19,2.522,2.6910000000000003,2.777,2.966,3.177,3.137,3.471,3.539,3.766,3.9752840995788574,2.5173141956329346,0.8877118825912476,139.21401977539062
13323,2019-09-20,2.529,2.6710000000000003,2.775,2.969,3.168,3.1180000000000003,3.458,3.526,3.789,3.790910482406616,2.7398078441619873,-1.724961519241333,22.10771942138672
13324,2019-09-20,2.529,2.6710000000000003,2.775,2.969,3.168,3.1180000000000003,3.458,3.526,3.789,4.093400478363037,2.527588129043579,-0.42353197932243347,69.96945190429688
13325,2019-09-20,2.529,2.6710000000000003,2.775,2.969,3.168,3.1180000000000003,3.458,3.526,3.789,3.7602593898773193,2.501084327697754,1.3657681941986084,144.39004516601562
13326,2019-09-21,-256.0,-256.0,-256.0,-256.0,3.168,3.1180000000000003,-256.0,-256.0,-256.0,3.83196759223938,2.6607754230499268,-1.5111197233200073,25.34588623046875
13327,2019-09-21,-256.0,-256.0,-256.0,-256.0,3.168,3.1180000000000003,-256.0,-256.0,-256.0,4.080850124359131,2.533996343612671,-0.356123685836792,70.24311828613281
13328,2019-09-21,-256.0,-256.0,-256.0,-256.0,3.168,3.1180000000000003,-256.0,-256.0,-256.0,3.9261691570281982,2.5167486667633057,1.0574302673339844,140.976318359375
13329,2019-09-23,2.65,2.749,2.83,2.948,3.15,3.112,3.43,3.45,3.767,3.8284342288970947,2.691357135772705,-1.5194990634918213,25.193246841430664
13330,2019-09-23,2.65,2.749,2.83,2.948,3.15,3.112,3.43,3.45,3.767,4.1241455078125,2.5363850593566895,-0.27613261342048645,77.2781753540039
13331,2019-09-23,2.65,2.749,2.83,2.948,3.15,3.112,3.43,3.45,3.767,4.015553951263428,2.5462448596954346,0.8218687176704407,138.48001098632812
13332,2019-09-24,2.64,2.7460000000000004,2.83,2.946,3.15,3.127,3.44,3.46,3.78,3.8473198413848877,2.673830509185791,-1.4742681980133057,26.294479370117188
13333,2019-09-24,2.64,2.7460000000000004,2.83,2.946,3.15,3.127,3.44,3.46,3.78,4.143436908721924,2.5443689823150635,-0.2531397342681885,82.26856231689453
13334,2019-09-24,2.64,2.7460000000000004,2.83,2.946,3.15,3.127,3.44,3.46,3.78,3.961587429046631,2.5351788997650146,0.9418964982032776,141.48878479003906
13335,2019-09-25,2.674,2.755,2.847,2.965,3.162,3.141,3.445,3.494,3.783,3.8449878692626953,2.7232296466827393,-1.566390872001648,25.361459732055664
13336,2019-09-25,2.674,2.755,2.847,2.965,3.162,3.141,3.445,3.494,3.783,4.131060600280762,2.5699193477630615,-0.41169145703315735,75.01326751708984
13337,2019-09-25,2.674,2.755,2.847,2.965,3.162,3.141,3.445,3.494,3.783,3.932997465133667,2.544588327407837,1.0125082731246948,141.15530395507812
13338,2019-09-26,2.654,2.761,2.846,2.965,3.1710000000000003,3.145,3.45,3.494,3.791,3.838252067565918,2.7061023712158203,-1.5423588752746582,26.157730102539062
13339,2019-09-26,2.654,2.761,2.846,2.965,3.1710000000000003,3.145,3.45,3.494,3.791,4.163577556610107,2.5795950889587402,-0.4078618288040161,77.50772857666016
13340,2019-09-26,2.654,2.761,2.846,2.965,3.1710000000000003,3.145,3.45,3.494,3.791,4.054294586181641,2.565843105316162,0.7199418544769287,135.6978302001953
13341,2019-09-27,2.65,2.764,2.84,2.963,3.18,3.158,3.465,3.5,3.797,3.8350539207458496,2.7558434009552,-1.605329990386963,25.109359741210938
