"Date","Price","Open","High","Low","Change %"
"Dec 31, 2009","3.0480","3.0480","3.0480","3.0480","-0.29%"
"Dec 30, 2009","3.0570","3.0570","3.0570","3.0570","1.39%"
"Dec 29, 2009","3.0150","3.0150","3.0150","3.0150","-0.79%"
"Dec 28, 2009","3.0390","3.0390","3.0390","3.0390","2.01%"
"Dec 24, 2009","2.9790","2.9790","2.9790","2.9790","-0.20%"
"Dec 23, 2009","2.9850","2.9850","2.9850","2.9850","1.43%"
"Dec 22, 2009","2.9430","2.9430","2.9430","2.9430","2.47%"
"Dec 21, 2009","2.8720","2.8720","2.8720","2.8720","1.52%"
"Dec 18, 2009","2.8290","2.8290","2.8290","2.8290","-0.39%"
"Dec 17, 2009","2.8400","2.8400","2.8400","2.8400","-1.15%"
"Dec 16, 2009","2.8730","2.8730","2.8730","2.8730","-3.20%"
"Dec 15, 2009","2.9680","2.9680","2.9680","2.9680","1.85%"
"Dec 14, 2009","2.9140","2.9140","2.9140","2.9140","-0.65%"
"Dec 11, 2009","2.9330","2.9330","2.9330","2.9330","-0.58%"
"Dec 10, 2009","2.9500","2.9500","2.9500","2.9500","2.18%"
"Dec 09, 2009","2.8870","2.8870","2.8870","2.8870","1.37%"
"Dec 08, 2009","2.8480","2.8480","2.8480","2.8480","-1.76%"
"Dec 07, 2009","2.8990","2.8990","2.8990","2.8990","-2.49%"
"Dec 04, 2009","2.9730","2.9730","2.9730","2.9730","2.24%"
"Dec 03, 2009","2.9080","2.9080","2.9080","2.9080","1.15%"
"Dec 02, 2009","2.8750","2.8750","2.8750","2.8750","0.35%"
"Dec 01, 2009","2.8650","2.8650","2.8650","2.8650","-0.69%"
"Nov 30, 2009","2.8850","2.8850","2.8850","2.8850","-0.31%"
"Nov 27, 2009","2.8940","2.8940","2.8940","2.8940","-0.17%"
"Nov 26, 2009","2.8990","2.8990","2.8990","2.8990","-2.91%"
"Nov 25, 2009","2.9860","2.9860","2.9860","2.9860","0.78%"
"Nov 24, 2009","2.9630","2.9630","2.9630","2.9630","-1.95%"
"Nov 23, 2009","3.0220","3.0220","3.0220","3.0220","0.60%"
"Nov 20, 2009","3.0040","3.0040","3.0040","3.0040","0.03%"
"Nov 19, 2009","3.0030","3.0030","3.0030","3.0030","0.47%"
"Nov 18, 2009","2.9890","2.9890","2.9890","2.9890","0.54%"
"Nov 17, 2009","2.9730","2.9730","2.9730","2.9730","-1.65%"
"Nov 16, 2009","3.0230","3.0230","3.0230","3.0230","-0.98%"
"Nov 13, 2009","3.0530","3.0530","3.0530","3.0530","0.59%"
"Nov 12, 2009","3.0350","3.0350","3.0350","3.0350","0.66%"
"Nov 11, 2009","3.0150","3.0150","3.0150","3.0150","0.00%"
"Nov 10, 2009","3.0150","3.0150","3.0150","3.0150","-0.69%"
"Nov 09, 2009","3.0360","3.0360","3.0360","3.0360","-1.72%"
"Nov 06, 2009","3.0890","3.0890","3.0890","3.0890","0.16%"
"Nov 05, 2009","3.0840","3.0840","3.0840","3.0840","0.52%"
"Nov 04, 2009","3.0680","3.0680","3.0680","3.0680","1.32%"
"Nov 03, 2009","3.0280","3.0280","3.0280","3.0280","1.03%"
"Nov 02, 2009","2.9970","2.9970","2.9970","2.9970","-0.27%"
"Oct 30, 2009","3.0050","3.0050","3.0050","3.0050","-2.37%"
"Oct 29, 2009","3.0780","3.0780","3.0780","3.0780","2.36%"
"Oct 28, 2009","3.0070","3.0070","3.0070","3.0070","-0.33%"
