"Date","Price","Open","High","Low","Change %"
"Dec 31, 2009","3.271","3.271","3.271","3.271","0.31%"
"Dec 30, 2009","3.261","3.261","3.261","3.261","0.87%"
"Dec 29, 2009","3.233","3.233","3.233","3.233","-0.03%"
"Dec 28, 2009","3.234","3.234","3.234","3.234","0.50%"
"Dec 24, 2009","3.218","3.218","3.218","3.218","0.66%"
"Dec 23, 2009","3.197","3.197","3.197","3.197","1.01%"
"Dec 22, 2009","3.165","3.165","3.165","3.165","1.64%"
"Dec 21, 2009","3.114","3.114","3.114","3.114","2.03%"
"Dec 18, 2009","3.052","3.052","3.052","3.052","-0.62%"
"Dec 17, 2009","3.071","3.071","3.071","3.071","-1.03%"
"Dec 16, 2009","3.103","3.103","3.103","3.103","-1.49%"
"Dec 15, 2009","3.150","3.150","3.150","3.150","0.99%"
"Dec 14, 2009","3.119","3.119","3.119","3.119","-0.64%"
"Dec 11, 2009","3.139","3.139","3.139","3.139","-0.16%"
"Dec 10, 2009","3.144","3.144","3.144","3.144","1.68%"
"Dec 09, 2009","3.092","3.092","3.092","3.092","0.29%"
"Dec 08, 2009","3.083","3.083","3.083","3.083","-1.50%"
"Dec 07, 2009","3.130","3.130","3.130","3.130","-1.17%"
"Dec 04, 2009","3.167","3.167","3.167","3.167","2.06%"
"Dec 03, 2009","3.103","3.103","3.103","3.103","0.91%"
"Dec 02, 2009","3.075","3.075","3.075","3.075","-0.32%"
"Dec 01, 2009","3.085","3.085","3.085","3.085","-0.26%"
"Nov 30, 2009","3.093","3.093","3.093","3.093","-0.48%"
"Nov 27, 2009","3.108","3.108","3.108","3.108","-0.10%"
"Nov 26, 2009","3.111","3.111","3.111","3.111","-2.23%"
"Nov 25, 2009","3.182","3.182","3.182","3.182","0.98%"
"Nov 24, 2009","3.151","3.151","3.151","3.151","-2.51%"
"Nov 23, 2009","3.232","3.232","3.232","3.232","0.81%"
"Nov 20, 2009","3.206","3.206","3.206","3.206","-0.06%"
"Nov 19, 2009","3.208","3.208","3.208","3.208","0.22%"
"Nov 18, 2009","3.201","3.201","3.201","3.201","0.09%"
"Nov 17, 2009","3.198","3.198","3.198","3.198","-1.20%"
"Nov 16, 2009","3.237","3.237","3.237","3.237","-1.43%"
"Nov 13, 2009","3.284","3.284","3.284","3.284","1.51%"
"Nov 12, 2009","3.235","3.235","3.235","3.235","0.34%"
"Nov 11, 2009","3.224","3.224","3.224","3.224","0.22%"
"Nov 10, 2009","3.217","3.217","3.217","3.217","-1.65%"
"Nov 09, 2009","3.271","3.271","3.271","3.271","-0.43%"
"Nov 06, 2009","3.285","3.285","3.285","3.285","0.09%"
"Nov 05, 2009","3.282","3.282","3.282","3.282","0.43%"
"Nov 04, 2009","3.268","3.268","3.268","3.268","1.11%"
"Nov 03, 2009","3.232","3.232","3.232","3.232","0.72%"
"Nov 02, 2009","3.209","3.209","3.209","3.209","0.98%"
"Oct 30, 2009","3.178","3.178","3.178","3.178","-3.43%"
"Oct 29, 2009","3.291","3.291","3.291","3.291","3.26%"
"Oct 28, 2009","3.187","3.187","3.187","3.187","-1.33%"
"Oct 27, 2009","3.230","3.230","3.230","3.230","-2.48%"
"Oct 26, 2009","3.312","3.312","3.312","3.312","-0.18%"
"Oct 23, 2009","3.318","3.318","3.318","3.318","1.69%"
"Oct 22, 2009","3.263","3.263","3.263","3.263","-1.06%"
"Oct 21, 2009","3.298","3.298","3.298","3.298","2.04%"
"Oct 20, 2009","3.232","3.232","3.232","3.232","-2.24%"
"Oct 19, 2009","3.306","3.306","3.306","3.306","-0.45%"
"Oct 16, 2009","3.321","3.321","3.321","3.321","-0.51%"
"Oct 15, 2009","3.338","3.338","3.338","3.338","1.37%"
"Oct 14, 2009","3.293","3.293","3.293","3.293","2.14%"
"Oct 13, 2009","3.224","3.224","3.224","3.224","0.09%"
"Oct 12, 2009","3.221","3.221","3.221","3.221","-0.71%"
"Oct 09, 2009","3.244","3.244","3.244","3.244","3.44%"
"Oct 08, 2009","3.136","3.136","3.136","3.136","-0.98%"
"Oct 07, 2009","3.167","3.167","3.167","3.167","-1.03%"
"Oct 06, 2009","3.200","3.200","3.200","3.200","0.88%"
"Oct 05, 2009","3.172","3.172","3.172","3.172","0.13%"
"Oct 02, 2009","3.168","3.168","3.168","3.168","-2.28%"
"Oct 01, 2009","3.242","3.242","3.242","3.242","-0.40%"
"Sep 30, 2009","3.255","3.255","3.255","3.255","1.12%"
"Sep 29, 2009","3.219","3.219","3.219","3.219","-0.92%"
"Sep 28, 2009","3.249","3.249","3.249","3.249","0.84%"
"Sep 25, 2009","3.222","3.222","3.222","3.222","-1.47%"
"Sep 24, 2009","3.270","3.270","3.270","3.270","-1.92%"
"Sep 23, 2009","3.334","3.334","3.334","3.334","-0.86%"
"Sep 22, 2009","3.363","3.363","3.363","3.363","0.54%"
"Sep 21, 2009","3.345","3.345","3.345","3.345","-0.59%"
"Sep 18, 2009","3.365","3.365","3.365","3.365","0.81%"
"Sep 17, 2009","3.338","3.338","3.338","3.338","0.75%"
"Sep 16, 2009","3.313","3.313","3.313","3.313","1.01%"
"Sep 15, 2009","3.280","3.280","3.280","3.280","0.77%"
"Sep 14, 2009","3.255","3.255","3.255","3.255","0.68%"
"Sep 11, 2009","3.233","3.233","3.233","3.233","-1.91%"
"Sep 10, 2009","3.296","3.296","3.296","3.296","-2.43%"
"Sep 09, 2009","3.378","3.378","3.378","3.378","1.75%"
"Sep 08, 2009","3.320","3.320","3.320","3.320","1.16%"
"Sep 07, 2009","3.282","3.282","3.282","3.282","-0.85%"
"Sep 04, 2009","3.310","3.310","3.310","3.310","0.64%"
"Sep 03, 2009","3.289","3.289","3.289","3.289","0.80%"
"Sep 02, 2009","3.263","3.263","3.263","3.263","0.49%"
"Sep 01, 2009","3.247","3.247","3.247","3.247","-0.49%"
