"Date","Price","Open","High","Low","Change %"
"Aug 20, 2020","0.365","0.365","0.365","0.365","29.89%"
"Aug 19, 2020","0.281","0.281","0.281","0.281","7.66%"
"Aug 18, 2020","0.261","0.261","0.261","0.261","7.41%"
"Aug 17, 2020","0.243","0.243","0.243","0.243","6.58%"
"Aug 16, 2020","0.228","0.228","0.228","0.228","6.05%"
"Aug 13, 2020","0.215","0.215","0.215","0.215","17.49%"
"Aug 12, 2020","0.183","0.183","0.183","0.183","5.17%"
"Aug 11, 2020","0.174","0.174","0.174","0.174","4.82%"
"Aug 10, 2020","0.166","0.166","0.166","0.166","4.40%"
"Aug 09, 2020","0.159","0.159","0.159","0.159","4.61%"
"Aug 06, 2020","0.152","0.152","0.152","0.152","12.59%"
"Aug 05, 2020","0.135","0.135","0.135","0.135","3.85%"
"Aug 04, 2020","0.130","0.130","0.130","0.130","3.17%"
"Aug 03, 2020","0.126","0.126","0.126","0.126","3.28%"
"Aug 02, 2020","0.122","0.122","0.122","0.122","3.39%"
"Jul 29, 2020","0.118","0.118","0.118","0.118","13.46%"
"Jul 28, 2020","0.104","0.104","0.104","0.104","2.97%"
"Jul 27, 2020","0.101","0.101","0.101","0.101","2.02%"
"Jul 26, 2020","0.099","0.099","0.099","0.099","3.12%"
"Jul 23, 2020","0.096","0.096","0.096","0.096","7.87%"
"Jul 22, 2020","0.089","0.089","0.089","0.089","17,700.00%"
"Jul 21, 2020","0.001","0.261","0.261","0.001","0.00%"
"Jul 20, 2020","0.001","0.243","0.243","0.001","-99.78%"
"Jul 19, 2020","0.228","0.228","0.228","0.228","6.05%"
"Jul 16, 2020","0.215","0.001","0.215","0.001","17.49%"
"Jul 15, 2020","0.183","0.001","0.183","0.001","5.17%"
"Jul 14, 2020","0.174","0.174","0.174","0.174","4.82%"
"Jul 13, 2020","0.166","0.166","0.166","0.166","4.40%"
"Jul 12, 2020","0.159","0.159","0.159","0.159","4.61%"
"Jul 09, 2020","0.152","0.152","0.152","0.152","12.59%"
"Jul 08, 2020","0.135","0.135","0.135","0.135","3.85%"
"Jul 07, 2020","0.130","0.130","0.130","0.130","3.17%"
"Jul 06, 2020","0.126","0.126","0.126","0.126","3.28%"
"Jul 05, 2020","0.122","0.122","0.122","0.122","3.39%"
"Jul 02, 2020","0.118","0.118","0.118","0.118","10.28%"
"Jul 01, 2020","0.107","0.107","0.107","0.107","2.88%"
"Jun 30, 2020","0.104","0.104","0.104","0.104","2.97%"
"Jun 29, 2020","0.101","0.101","0.101","0.101","2.02%"
"Jun 28, 2020","0.099","0.099","0.099","0.099","3.12%"
"Jun 25, 2020","0.096","0.096","0.096","0.096","7.87%"
"Jun 24, 2020","0.089","0.089","0.089","0.089","-65.90%"
"Jun 23, 2020","0.261","0.261","0.261","0.261","7.41%"
"Jun 22, 2020","0.243","0.243","0.243","0.243","6.58%"
"Jun 21, 2020","0.228","0.228","0.228","0.228","6.05%"
"Jun 18, 2020","0.215","0.215","0.215","0.215","17.49%"
"Jun 17, 2020","0.183","0.183","0.183","0.183","5.17%"
"Jun 16, 2020","0.174","0.174","0.174","0.174","4.82%"
"Jun 15, 2020","0.166","0.166","0.166","0.166","4.40%"
"Jun 14, 2020","0.159","0.159","0.159","0.159","4.61%"
"Jun 11, 2020","0.152","0.152","0.152","0.152","12.59%"
"Jun 10, 2020","0.135","0.135","0.135","0.135","3.85%"
"Jun 09, 2020","0.130","0.130","0.130","0.130","3.17%"
"Jun 08, 2020","0.126","0.126","0.126","0.126","6.78%"
"Jun 04, 2020","0.118","0.118","0.118","0.118","10.28%"
"Jun 03, 2020","0.107","0.107","0.107","0.107","2.88%"
"Jun 02, 2020","0.104","0.104","0.104","0.104","2.97%"
"Jun 01, 2020","0.101","0.101","0.101","0.101","2.02%"
"May 31, 2020","0.099","0.099","0.099","0.099","11.24%"
"May 27, 2020","0.089","0.089","0.089","0.089","2.30%"
"May 26, 2020","0.087","0.087","0.087","0.087","2.35%"
"May 25, 2020","0.085","0.085","0.085","0.085","2.41%"
"May 24, 2020","0.083","0.083","0.083","0.083","2.47%"
"May 21, 2020","0.081","0.081","0.081","0.081","6.58%"
"May 20, 2020","0.076","0.076","0.076","0.076","15,100.00%"
"May 19, 2020","0.001","0.261","0.261","0.001","-99.79%"
"May 18, 2020","0.243","0.001","0.243","0.001","6.58%"
"May 17, 2020","0.228","0.228","0.228","0.228","6.05%"
"May 14, 2020","0.215","0.215","0.215","0.215","17.49%"
"May 13, 2020","0.183","0.183","0.183","0.183","5.17%"
"May 12, 2020","0.174","0.174","0.174","0.174","4.82%"
"May 11, 2020","0.166","0.166","0.166","0.166","4.40%"
"May 10, 2020","0.159","0.159","0.159","0.159","4.61%"
"May 07, 2020","0.152","0.152","0.152","0.152","12.59%"
"May 06, 2020","0.135","0.135","0.135","0.135","3.85%"
"May 05, 2020","0.130","0.130","0.130","0.130","3.17%"
"May 04, 2020","0.126","0.126","0.126","0.126","3.28%"
"May 03, 2020","0.122","0.122","0.122","0.122","3.39%"
"Apr 30, 2020","0.118","0.118","0.118","0.118","16.83%"
"Apr 27, 2020","0.101","0.101","0.101","0.101","2.02%"
"Apr 26, 2020","0.099","0.099","0.099","0.099","3.12%"
"Apr 23, 2020","0.096","0.096","0.096","0.096","7.87%"
"Apr 22, 2020","0.089","0.089","0.089","0.089","-65.90%"
"Apr 21, 2020","0.261","0.261","0.261","0.261","7.41%"
"Apr 20, 2020","0.243","0.243","0.243","0.243","-314.10%"
"Apr 19, 2020","-0.113","0.228","0.228","-0.113","-152.79%"
"Apr 16, 2020","0.215","0.215","0.215","0.215","29.52%"
"Apr 13, 2020","0.166","0.166","0.166","0.166","4.40%"
"Apr 12, 2020","0.159","0.159","0.159","0.159","-39.08%"
"Apr 07, 2020","0.261","0.130","0.261","-0.130","107.14%"
"Apr 06, 2020","0.126","0.252","0.252","0.126","-48.15%"
